LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT
11.2299200000,-1.4203200000,380.5400000000,1.0000000000,1.0000000000,2022/11/21,"1342",A,"100",6.1NRT,316.6000000000,142.0100000000,D
11.2286200000,-1.4293500000,351.8900000000,1.0000000000,1.0000000000,2022/11/21,"1342",A,"95",6.1NRT,307.7400000000,54.3100000000,D
11.6279400000,1.3993900000,352.7600000000,1.2300000000,1.1000000000,2022/11/21,"1342",A,"96",6.1NRT,309.0700000000,74.4200000000,D
11.2398200000,-1.4182100000,351.4700000000,1.0000000000,1.0000000000,2022/11/21,"1342",A,"95",6.1NRT,316.6200000000,49.3600000000,D
11.2385200000,-1.4272400000,361.7400000000,1.0000000000,1.0000000000,2022/11/21,"1342",A,"100",6.1NRT,317.3600000000,75.3300000000,D
11.5958400000,1.0822800000,361.7900000000,1.1800000000,1.0800000000,2022/11/21,"1342",A,"100",6.1NRT,310.9100000000,97.9800000000,D
11.8065100000,2.4475100000,355.3900000000,1.4300000000,1.1800000000,2022/11/21,"1342",A,"97",6.1NRT,303.0200000000,107.8000000000,D
11.8048100000,2.4344600000,372.0500000000,1.4300000000,1.1800000000,2022/11/21,"1342",A,"100",6.1NRT,306.0500000000,189.6200000000,D
11.5654300000,0.6417100000,345.7400000000,1.1200000000,1.0500000000,2022/11/21,"1342",A,"92",6.1NRT,308.5000000000,46.2600000000,D
11.5640500000,0.6316000000,358.7800000000,1.1200000000,1.0500000000,2022/11/21,"1342",A,"99",6.1NRT,310.1200000000,82.6200000000,D
11.8170800000,2.4460500000,360.0400000000,1.4300000000,1.1800000000,2022/11/21,"1342",A,"100",6.1NRT,304.8000000000,126.6400000000,D
11.8153900000,2.4331200000,358.7600000000,1.4300000000,1.1800000000,2022/11/21,"1342",A,"99",6.1NRT,303.0400000000,120.7800000000,D
11.6006900000,0.6885200000,350.9000000000,1.1300000000,1.0600000000,2022/11/21,"1342",A,"93",6.1NRT,309.3500000000,55.0800000000,D
11.6101200000,0.6871500000,351.3800000000,1.1300000000,1.0600000000,2022/11/21,"1342",A,"95",6.1NRT,311.5100000000,56.3400000000,D
11.7670500000,0.9162900000,354.4000000000,1.1600000000,1.0700000000,2022/11/21,"1342",A,"97",6.1NRT,313.7200000000,66.8300000000,D
11.8322600000,0.8574600000,347.3200000000,1.1500000000,1.0700000000,2022/11/21,"1342",A,"93",6.1NRT,310.4200000000,51.1800000000,D
11.8541600000,0.8756700000,362.8300000000,1.1600000000,1.0700000000,2022/11/21,"1342",A,"100",6.1NRT,312.0100000000,91.8800000000,D
11.8527500000,0.8651800000,376.7100000000,1.1600000000,1.0700000000,2022/11/21,"1342",A,"100",6.1NRT,313.4300000000,150.5300000000,D
11.8637200000,0.8742800000,384.8800000000,1.1600000000,1.0700000000,2022/11/21,"1342",A,"100",6.1NRT,314.9400000000,189.6100000000,D
13.9405600000,-12.5810000000,360.3400000000,4.5000000000,1.9500000000,2022/11/21,"1342",A,"100",6.1NRT,306.2400000000,669.4200000000,D
13.9415900000,-12.5849700000,349.3400000000,4.5000000000,1.9500000000,2022/11/21,"1342",A,"94",6.1NRT,306.1700000000,432.6800000000,D
-1.3639200000,-52.8497300000,368.1200000000,1.1500000000,1.0700000000,2022/11/21,"1333",T,"94",6.1NRT,295.2400000000,124.9500000000,D
-21.0204300000,164.6844300000,335.6900000000,1.0100000000,1.0000000000,2022/11/21,"1431",A,"100",6.1NRT,296.2800000000,34.4300000000,N
-1.2664900000,-79.7953900000,353.8300000000,1.6000000000,1.2500000000,2022/11/21,"1513",T,"97",6.1NRT,296.2600000000,119.5900000000,D
-11.6727700000,142.3704500000,334.8000000000,1.0200000000,1.0100000000,2022/11/21,"1609",A,"100",6.1NRT,293.3600000000,33.8200000000,N
-11.6741200000,142.3797300000,348.8000000000,1.0200000000,1.0100000000,2022/11/21,"1609",A,"100",6.1NRT,294.6400000000,59.0500000000,N
-11.6849100000,142.4541600000,319.3600000000,1.0300000000,1.0100000000,2022/11/21,"1609",A,"98",6.1NRT,293.8400000000,15.7900000000,N
-11.6804800000,142.3598500000,321.0300000000,1.0200000000,1.0100000000,2022/11/21,"1609",A,"100",6.1NRT,292.7200000000,16.2700000000,N
-11.6818300000,142.3691100000,327.4700000000,1.0200000000,1.0100000000,2022/11/21,"1609",A,"100",6.1NRT,293.1700000000,23.3300000000,N
-11.6953400000,142.4621700000,315.6100000000,1.0300000000,1.0100000000,2022/11/21,"1609",A,"92",6.1NRT,292.4300000000,12.5100000000,N
-11.6881800000,142.3492400000,323.5700000000,1.0200000000,1.0100000000,2022/11/21,"1609",A,"100",6.1NRT,292.2000000000,19.6800000000,N
-11.6895300000,142.3585200000,332.5700000000,1.0200000000,1.0100000000,2022/11/21,"1609",A,"100",6.1NRT,293.1100000000,30.7100000000,N
-15.3290200000,135.8234100000,317.7400000000,1.6200000000,1.2500000000,2022/11/21,"1609",A,"96",6.1NRT,292.5500000000,27.9900000000,N
36.7618700000,-90.2641900000,355.1700000000,1.0100000000,1.0100000000,2022/11/21,"1641",T,"98",6.1NRT,282.6100000000,76.6900000000,D
36.2189600000,-89.9848200000,343.6700000000,1.0300000000,1.0100000000,2022/11/21,"1641",T,"93",6.1NRT,284.5300000000,53.0800000000,D
-2.5722000000,-46.9456800000,356.0100000000,1.0200000000,1.0100000000,2022/11/21,"1654",A,"98",6.1NRT,297.4300000000,69.8800000000,D
-2.0690600000,-45.3632500000,382.3200000000,1.1900000000,1.0900000000,2022/11/21,"1654",A,"100",6.1NRT,297.7600000000,200.1800000000,D
-3.0901200000,-52.9360200000,340.7300000000,1.7900000000,1.3100000000,2022/11/21,"1654",A,"91",6.1NRT,295.9600000000,89.5600000000,D
-2.5309000000,-49.2789800000,343.1700000000,1.0600000000,1.0300000000,2022/11/21,"1654",A,"92",6.1NRT,293.9300000000,47.4900000000,D
-1.9156900000,-47.2409200000,348.8000000000,1.0200000000,1.0100000000,2022/11/21,"1654",A,"94",6.1NRT,297.7400000000,50.9900000000,D
-1.8683600000,-47.8719500000,357.0400000000,1.0000000000,1.0000000000,2022/11/21,"1654",A,"98",6.1NRT,299.1000000000,70.3300000000,D
-1.8748800000,-48.3615900000,346.4200000000,1.0000000000,1.0000000000,2022/11/21,"1654",A,"93",6.1NRT,294.9400000000,48.3600000000,D
-1.6829300000,-47.0993900000,362.3300000000,1.0200000000,1.0100000000,2022/11/21,"1654",A,"100",6.1NRT,298.8800000000,83.9500000000,D
-1.6842300000,-47.1084900000,414.8500000000,1.0200000000,1.0100000000,2022/11/21,"1654",A,"100",6.1NRT,305.3200000000,354.9000000000,D
-1.7760700000,-48.1914200000,452.7300000000,1.0000000000,1.0000000000,2022/11/21,"1654",A,"100",6.1NRT,307.3400000000,738.7800000000,D
-1.7773500000,-48.2003200000,348.3200000000,1.0000000000,1.0000000000,2022/11/21,"1654",A,"94",6.1NRT,294.6200000000,50.2800000000,D
-1.4586600000,-47.8377700000,360.9900000000,1.0000000000,1.0000000000,2022/11/21,"1654",A,"100",6.1NRT,302.1300000000,80.4600000000,D
-1.4599500000,-47.8466700000,365.0700000000,1.0000000000,1.0000000000,2022/11/21,"1654",A,"100",6.1NRT,301.7400000000,92.2700000000,D
-1.3762700000,-49.3847700000,356.5200000000,1.0500000000,1.0200000000,2022/11/21,"1654",A,"98",6.1NRT,298.3900000000,71.7600000000,D
-1.3076700000,-49.1555500000,346.4900000000,1.0300000000,1.0100000000,2022/11/21,"1654",A,"93",6.1NRT,304.4300000000,40.7200000000,D
-1.3436100000,-49.4047400000,356.3600000000,1.0500000000,1.0200000000,2022/11/21,"1654",A,"98",6.1NRT,300.5400000000,69.7600000000,D
-1.3449600000,-49.4140500000,367.0000000000,1.0500000000,1.0200000000,2022/11/21,"1654",A,"100",6.1NRT,301.7400000000,102.5000000000,D
-0.9880100000,-47.3882700000,361.4400000000,1.0200000000,1.0100000000,2022/11/21,"1654",A,"100",6.1NRT,295.7100000000,85.9500000000,D
-1.4117800000,-55.3772500000,341.5700000000,2.6200000000,1.5500000000,2022/11/21,"1654",A,"92",6.1NRT,292.3600000000,166.6900000000,D
-18.5645500000,-44.3781500000,366.2400000000,1.0000000000,1.0000000000,2022/11/21,"1649",A,"100",6.1NRT,304.8200000000,92.8500000000,D
-17.0136800000,-45.4350300000,354.8200000000,1.0100000000,1.0100000000,2022/11/21,"1652",A,"97",6.1NRT,304.0300000000,64.7700000000,D
-17.0150100000,-45.4445100000,345.8100000000,1.0100000000,1.0100000000,2022/11/21,"1652",A,"92",6.1NRT,304.8300000000,45.0500000000,D
-12.7667400000,-48.7195900000,362.1900000000,1.2600000000,1.1100000000,2022/11/21,"1652",A,"100",6.1NRT,296.0900000000,120.6100000000,D
-12.7654600000,-48.7147400000,349.8000000000,1.2500000000,1.1100000000,2022/11/21,"1652",A,"95",6.1NRT,295.0100000000,76.7800000000,D
-7.0639000000,-38.4188800000,373.1100000000,3.1900000000,1.6900000000,2022/11/21,"1654",A,"100",6.1NRT,299.7700000000,614.3200000000,D
-6.7851500000,-47.6875000000,371.1200000000,1.0200000000,1.0100000000,2022/11/21,"1654",A,"100",6.1NRT,303.3500000000,113.0000000000,D
-6.7864500000,-47.6966100000,375.9900000000,1.0200000000,1.0100000000,2022/11/21,"1654",A,"100",6.1NRT,304.7100000000,130.7400000000,D
-6.5544900000,-47.9449500000,347.6100000000,1.0300000000,1.0100000000,2022/11/21,"1654",A,"93",6.1NRT,303.7100000000,49.6700000000,D
-5.1477400000,-47.5026000000,367.7200000000,1.0000000000,1.0000000000,2022/11/21,"1654",A,"100",6.1NRT,301.4200000000,100.6600000000,D
-5.3181400000,-49.8870200000,343.5300000000,1.2000000000,1.0900000000,2022/11/21,"1654",A,"91",6.1NRT,297.3400000000,55.1400000000,D
-4.9771800000,-48.4987800000,343.4600000000,1.0400000000,1.0200000000,2022/11/21,"1654",A,"91",6.1NRT,301.7500000000,42.4900000000,D
-5.1425500000,-49.9456200000,364.4600000000,1.2000000000,1.0900000000,2022/11/21,"1654",A,"100",6.1NRT,300.4500000000,115.3800000000,D
-5.1440400000,-49.9563800000,370.0000000000,1.2000000000,1.0900000000,2022/11/21,"1654",A,"100",6.1NRT,302.9100000000,138.8100000000,D
-4.9645700000,-48.7389800000,358.5300000000,1.0600000000,1.0300000000,2022/11/21,"1654",A,"99",6.1NRT,298.7200000000,81.8500000000,D
-4.9238800000,-48.6355900000,362.7200000000,1.0500000000,1.0200000000,2022/11/21,"1654",A,"100",6.1NRT,303.4400000000,89.1000000000,D
-4.5327100000,-46.5610700000,348.7700000000,1.0200000000,1.0100000000,2022/11/21,"1654",A,"94",6.1NRT,299.6700000000,53.3900000000,D
-3.9541100000,-44.0705800000,357.1200000000,1.3400000000,1.1500000000,2022/11/21,"1654",A,"98",6.1NRT,299.6600000000,104.6300000000,D
-3.8957300000,-45.0504600000,353.9300000000,1.1800000000,1.0800000000,2022/11/21,"1654",A,"97",6.1NRT,299.0900000000,77.7800000000,D
-3.2451400000,-46.2532000000,394.2000000000,1.0600000000,1.0300000000,2022/11/21,"1654",A,"100",6.1NRT,303.4700000000,228.4500000000,D
-3.3594600000,-47.6154800000,348.9000000000,1.0000000000,1.0000000000,2022/11/21,"1654",A,"95",6.1NRT,296.8900000000,51.1300000000,D
-3.0462100000,-46.9139900000,347.2800000000,1.0200000000,1.0100000000,2022/11/21,"1654",A,"94",6.1NRT,299.5900000000,49.0700000000,D
-3.5776100000,-51.0148200000,347.4800000000,1.3300000000,1.1400000000,2022/11/21,"1654",A,"94",6.1NRT,299.4000000000,74.6900000000,D
-3.5792800000,-51.0266300000,354.8200000000,1.3300000000,1.1400000000,2022/11/21,"1654",A,"97",6.1NRT,298.0500000000,98.9200000000,D
-3.5251900000,-50.7158700000,370.9100000000,1.2700000000,1.1200000000,2022/11/21,"1654",A,"100",6.1NRT,299.0100000000,157.1300000000,D
-3.5268000000,-50.7273100000,351.9200000000,1.2700000000,1.1200000000,2022/11/21,"1654",A,"96",6.1NRT,295.1300000000,82.9200000000,D
-3.4612800000,-50.4759100000,353.1100000000,1.2300000000,1.1000000000,2022/11/21,"1654",A,"97",6.1NRT,296.8100000000,81.5500000000,D
-3.0615900000,-48.7430700000,359.3100000000,1.0300000000,1.0100000000,2022/11/21,"1654",A,"99",6.1NRT,299.7500000000,79.8800000000,D
-3.0269500000,-49.4582600000,382.7900000000,1.0800000000,1.0400000000,2022/11/21,"1654",A,"100",6.1NRT,300.3600000000,175.0200000000,D
-3.0283400000,-49.4679400000,377.5300000000,1.0800000000,1.0400000000,2022/11/21,"1654",A,"100",6.1NRT,298.9100000000,151.1300000000,D
-3.2702200000,-51.1431100000,346.8900000000,1.3400000000,1.1500000000,2022/11/21,"1654",A,"94",6.1NRT,298.0500000000,74.7500000000,D
-2.8439300000,-48.4439200000,342.1000000000,1.0100000000,1.0100000000,2022/11/21,"1654",A,"91",6.1NRT,294.9900000000,41.0000000000,D
31.0235000000,47.2639400000,315.6700000000,3.9700000000,1.8500000000,2022/11/21,"1929",T,"92",6.1NRT,285.2000000000,122.2300000000,N
14.3295500000,36.8235400000,315.3100000000,1.3100000000,1.1400000000,2022/11/21,"1923",T,"91",6.1NRT,296.0600000000,17.4700000000,N
14.4194800000,37.2118000000,317.2900000000,1.2400000000,1.1100000000,2022/11/21,"1923",T,"95",6.1NRT,296.0100000000,18.9900000000,N
14.4225700000,37.2166100000,318.9300000000,1.2400000000,1.1100000000,2022/11/21,"1923",T,"98",6.1NRT,296.4600000000,21.2700000000,N
-16.1936200000,49.2077400000,320.1700000000,1.1600000000,1.0700000000,2022/11/21,"1914",T,"100",6.1NRT,274.8300000000,24.8800000000,N
-16.1902800000,49.2013300000,322.4300000000,1.1600000000,1.0700000000,2022/11/21,"1914",T,"100",6.1NRT,275.2300000000,28.0600000000,N
-11.2194300000,41.1307600000,327.6400000000,1.5800000000,1.2400000000,2022/11/21,"1917",T,"100",6.1NRT,296.3300000000,45.7400000000,N
-9.2044100000,35.1065500000,325.6000000000,4.4100000000,1.9300000000,2022/11/21,"1917",T,"100",6.1NRT,273.4800000000,218.0600000000,N
-9.2086600000,35.0681200000,324.8200000000,4.4400000000,1.9400000000,2022/11/21,"1917",T,"100",6.1NRT,275.7100000000,212.0700000000,N
-9.2188700000,35.1031500000,323.3300000000,4.4100000000,1.9300000000,2022/11/21,"1917",T,"100",6.1NRT,275.1600000000,201.1600000000,N
27.7259100000,102.2181700000,320.0000000000,1.0400000000,1.0200000000,2022/11/21,"1917",A,"100",6.1NRT,280.7300000000,22.7600000000,N
26.5723900000,101.6718800000,315.6300000000,1.0300000000,1.0100000000,2022/11/21,"1917",A,"92",6.1NRT,285.9700000000,17.0600000000,N
-33.1135500000,-71.3900500000,342.9900000000,1.7100000000,1.2800000000,2022/11/21,"1825",A,"91",6.1NRT,312.0600000000,77.0600000000,D
-32.8135800000,-71.2591500000,359.5000000000,1.6700000000,1.2700000000,2022/11/21,"1825",A,"99",6.1NRT,311.4900000000,156.5400000000,D
-32.8172200000,-71.2636600000,350.5400000000,1.6700000000,1.2700000000,2022/11/21,"1825",A,"95",6.1NRT,312.8200000000,111.8300000000,D
4.9361400000,-69.4811900000,357.4100000000,1.6300000000,1.2600000000,2022/11/21,"1834",A,"98",6.1NRT,300.8200000000,147.7100000000,D
4.9340800000,-69.4956300000,347.1900000000,1.6300000000,1.2600000000,2022/11/21,"1834",A,"94",6.1NRT,300.3700000000,97.8900000000,D
4.9361600000,-69.4879100000,355.4200000000,1.6300000000,1.2600000000,2022/11/21,"1834",A,"98",6.1NRT,301.0600000000,136.5100000000,D
5.0781700000,-69.1932900000,342.9100000000,1.7300000000,1.2900000000,2022/11/21,"1834",A,"91",6.1NRT,300.0700000000,89.3300000000,D
32.5730200000,-81.5393400000,348.6400000000,1.0200000000,1.0100000000,2022/11/21,"1845",A,"95",6.1NRT,292.7700000000,60.3300000000,D
32.4535900000,-83.2185100000,341.4200000000,1.1300000000,1.0600000000,2022/11/21,"1845",A,"92",6.1NRT,293.1400000000,54.7700000000,D
32.6838700000,-82.2510300000,353.7900000000,1.0500000000,1.0200000000,2022/11/21,"1845",A,"97",6.1NRT,292.1300000000,75.8100000000,D
32.6821300000,-82.2620200000,361.1500000000,1.0500000000,1.0200000000,2022/11/21,"1845",A,"100",6.1NRT,294.1100000000,96.0400000000,D
32.5690300000,-83.0195800000,385.4000000000,1.1100000000,1.0500000000,2022/11/21,"1845",A,"100",6.1NRT,296.6500000000,206.5200000000,D
32.5671100000,-83.0312100000,337.9600000000,1.1100000000,1.0500000000,2022/11/21,"1845",A,"91",6.1NRT,293.0800000000,47.2200000000,D
32.4090500000,-85.4520700000,363.9400000000,1.4700000000,1.2000000000,2022/11/21,"1845",A,"100",6.1NRT,291.8600000000,173.0000000000,D
33.3293200000,-82.5663000000,339.3900000000,1.0600000000,1.0300000000,2022/11/21,"1845",A,"91",6.1NRT,291.4200000000,46.8400000000,D
33.7200500000,-82.7792700000,345.5400000000,1.0600000000,1.0300000000,2022/11/21,"1845",A,"94",6.1NRT,288.5100000000,59.5500000000,D
33.7182400000,-82.7905700000,347.3200000000,1.0600000000,1.0300000000,2022/11/21,"1845",A,"95",6.1NRT,291.2300000000,63.5600000000,D
37.0094000000,-77.8642100000,371.4300000000,1.3000000000,1.1300000000,2022/11/21,"1845",A,"100",6.1NRT,290.6200000000,179.1900000000,D
-15.8389100000,-70.0840700000,357.0700000000,1.0000000000,1.0000000000,2022/11/21,"1830",A,"98",6.1NRT,317.5700000000,58.4800000000,D
-15.8402400000,-70.0933500000,370.6400000000,1.0000000000,1.0000000000,2022/11/21,"1830",A,"100",6.1NRT,316.1900000000,98.3300000000,D
-15.8415700000,-70.1026500000,382.9200000000,1.0000000000,1.0000000000,2022/11/21,"1830",A,"100",6.1NRT,316.1100000000,145.5500000000,D
-15.8313000000,-70.0947400000,370.5100000000,1.0000000000,1.0000000000,2022/11/21,"1830",A,"100",6.1NRT,310.3300000000,99.1100000000,D
-15.8326300000,-70.1040300000,367.6600000000,1.0000000000,1.0000000000,2022/11/21,"1830",A,"100",6.1NRT,309.4300000000,89.3900000000,D
-15.3522600000,-70.2842600000,353.7600000000,1.0100000000,1.0000000000,2022/11/21,"1830",A,"96",6.1NRT,326.1600000000,46.0300000000,D
-15.3433200000,-70.2856100000,353.1600000000,1.0100000000,1.0000000000,2022/11/21,"1830",A,"95",6.1NRT,323.5800000000,43.7100000000,D
-14.7327300000,-70.9123800000,361.6500000000,1.0300000000,1.0100000000,2022/11/21,"1830",A,"100",6.1NRT,321.5100000000,70.3600000000,D
-14.7237000000,-70.9136800000,364.6100000000,1.0300000000,1.0100000000,2022/11/21,"1830",A,"100",6.1NRT,318.0400000000,79.4500000000,D
-13.0533500000,-72.6478900000,342.2500000000,1.1500000000,1.0700000000,2022/11/21,"1832",A,"92",6.1NRT,301.3200000000,50.8900000000,D
-8.4694100000,-75.2895400000,346.1800000000,1.4500000000,1.1900000000,2022/11/21,"1832",A,"94",6.1NRT,297.8900000000,84.8800000000,D
-8.1819000000,-75.2037700000,347.8700000000,1.4200000000,1.1800000000,2022/11/21,"1832",A,"95",6.1NRT,299.4100000000,85.2300000000,D
-8.1836500000,-75.2164900000,351.3500000000,1.4200000000,1.1800000000,2022/11/21,"1832",A,"96",6.1NRT,300.1200000000,98.2700000000,D
-8.1470100000,-75.1055200000,340.3400000000,1.3900000000,1.1700000000,2022/11/21,"1832",A,"91",6.1NRT,297.8500000000,60.3800000000,D
-6.9741400000,-71.6533400000,348.6800000000,1.0000000000,1.0000000000,2022/11/21,"1832",A,"95",6.1NRT,299.0400000000,51.8300000000,D
-6.9754300000,-71.6623000000,403.0100000000,1.0000000000,1.0000000000,2022/11/21,"1832",A,"100",6.1NRT,307.1600000000,263.3400000000,D
-1.3658900000,-79.7711200000,341.0000000000,2.4700000000,1.5100000000,2022/11/21,"1834",A,"91",6.1NRT,294.9100000000,113.7400000000,D
-1.2569600000,-79.7488200000,355.2500000000,2.4500000000,1.5100000000,2022/11/21,"1834",A,"98",6.1NRT,294.6400000000,225.0500000000,D
-25.9419600000,31.3593300000,321.7200000000,2.1700000000,1.4300000000,2022/11/21,"2053",T,"100",6.1NRT,287.6100000000,63.9600000000,N
-25.9463000000,31.3367000000,350.0700000000,2.1600000000,1.4300000000,2022/11/21,"2053",T,"100",6.1NRT,287.9800000000,196.1000000000,N
-25.4998900000,21.7397900000,333.1700000000,1.1400000000,1.0700000000,2022/11/21,"2053",T,"100",6.1NRT,293.2700000000,36.4000000000,N
-25.4620500000,21.7734000000,317.5500000000,1.1400000000,1.0600000000,2022/11/21,"2053",T,"95",6.1NRT,292.0200000000,17.6000000000,N
9.0758500000,25.8120000000,325.7500000000,3.6800000000,1.8000000000,2022/11/21,"2101",T,"100",6.1NRT,290.5500000000,158.6600000000,N
9.0917900000,25.8101200000,319.5700000000,3.6800000000,1.8000000000,2022/11/21,"2101",T,"99",6.1NRT,289.7700000000,112.5700000000,N
9.0689300000,25.8060700000,316.2800000000,3.6800000000,1.8000000000,2022/11/21,"2101",T,"93",6.1NRT,289.9600000000,95.3500000000,N
9.0848600000,25.8040500000,327.6100000000,3.6800000000,1.8000000000,2022/11/21,"2101",T,"100",6.1NRT,290.4000000000,172.6700000000,N
9.2040400000,20.8337700000,317.3800000000,1.5100000000,1.2100000000,2022/11/21,"2101",T,"95",6.1NRT,292.1200000000,27.6600000000,N
10.3227900000,17.8946900000,320.5300000000,1.0600000000,1.0300000000,2022/11/21,"2101",T,"100",6.1NRT,298.4000000000,16.9900000000,N
10.3319000000,17.8934100000,316.8100000000,1.0600000000,1.0300000000,2022/11/21,"2101",T,"94",6.1NRT,297.5200000000,13.4800000000,N
11.2188500000,13.8937500000,329.9500000000,1.1500000000,1.0700000000,2022/11/21,"2101",T,"100",6.1NRT,292.0600000000,35.8500000000,N
11.2282700000,13.8922500000,341.9400000000,1.1500000000,1.0700000000,2022/11/21,"2101",T,"100",6.1NRT,292.6500000000,58.0800000000,N
11.8066900000,14.3171900000,343.8700000000,1.0900000000,1.0400000000,2022/11/21,"2101",T,"100",6.1NRT,292.1500000000,56.5200000000,N
11.8052400000,14.3074500000,326.3500000000,1.0900000000,1.0400000000,2022/11/21,"2101",T,"100",6.1NRT,289.7900000000,27.4500000000,N
58.8397100000,2.5499800000,319.9300000000,1.0200000000,1.0100000000,2022/11/21,"2114",T,"99",6.1NRT,280.2000000000,21.9000000000,N
18.9841700000,-102.1628900000,343.7100000000,1.0000000000,1.0000000000,2022/11/21,"2018",A,"92",6.1NRT,306.9800000000,38.6200000000,D
55.2623500000,-120.2967800000,361.2000000000,1.3800000000,1.1600000000,2022/11/21,"2029",A,"100",6.1NRT,272.3700000000,150.4700000000,D
55.9617800000,-121.2203800000,361.3700000000,1.4200000000,1.1800000000,2022/11/21,"2029",A,"100",6.1NRT,274.9300000000,157.3900000000,D
56.2279800000,-121.4956000000,376.9200000000,1.4300000000,1.1800000000,2022/11/21,"2029",A,"100",6.1NRT,278.9400000000,243.3400000000,D
56.2379300000,-121.5025900000,376.5900000000,1.4300000000,1.1800000000,2022/11/21,"2029",A,"100",6.1NRT,280.4600000000,240.2900000000,D
56.2418100000,-121.5127300000,402.6400000000,1.4300000000,1.1800000000,2022/11/21,"2029",A,"100",6.1NRT,284.1900000000,459.8400000000,D
56.2372200000,-121.5341300000,380.9400000000,1.4400000000,1.1900000000,2022/11/21,"2029",A,"100",6.1NRT,280.6800000000,268.6100000000,D
56.2471400000,-121.5412900000,369.2800000000,1.4400000000,1.1900000000,2022/11/21,"2029",A,"100",6.1NRT,278.5100000000,199.3800000000,D
57.7253500000,-117.8650700000,370.3500000000,1.0600000000,1.0300000000,2022/11/21,"2029",A,"100",6.1NRT,277.9800000000,133.2400000000,D
57.7224600000,-117.8818700000,346.6200000000,1.0600000000,1.0300000000,2022/11/21,"2029",A,"95",6.1NRT,276.0400000000,65.8400000000,D
30.3562200000,-106.5600400000,366.1300000000,1.0700000000,1.0300000000,2022/11/21,"2023",A,"100",6.1NRT,300.8200000000,108.9700000000,D
30.7024500000,-107.9275500000,342.6600000000,1.2000000000,1.0900000000,2022/11/21,"2023",A,"92",6.1NRT,297.9900000000,58.3800000000,D
30.7003600000,-107.9397700000,354.7600000000,1.2000000000,1.0900000000,2022/11/21,"2023",A,"98",6.1NRT,299.2700000000,90.3300000000,D
30.7099500000,-107.9419900000,341.5700000000,1.2000000000,1.0900000000,2022/11/21,"2023",A,"92",6.1NRT,297.5800000000,55.1100000000,D
13.0374000000,-10.6270800000,327.8200000000,1.0800000000,1.0400000000,2022/11/21,"2241",T,"100",6.1NRT,293.2800000000,28.0600000000,N
13.0480100000,-10.6187100000,316.0500000000,1.0800000000,1.0400000000,2022/11/21,"2241",T,"92",6.1NRT,293.2900000000,14.3700000000,N
13.8568200000,-11.2578400000,315.3600000000,1.1300000000,1.0600000000,2022/11/21,"2241",T,"91",6.1NRT,294.7900000000,13.6700000000,N
14.0778100000,-12.1662000000,329.9500000000,1.2500000000,1.1100000000,2022/11/21,"2241",T,"100",6.1NRT,292.9700000000,39.6500000000,N
13.9496700000,-13.4245100000,315.2000000000,1.5200000000,1.2200000000,2022/11/21,"2241",T,"91",6.1NRT,292.4700000000,24.3400000000,N
14.0479700000,-13.2883300000,346.8400000000,1.4800000000,1.2000000000,2022/11/21,"2241",T,"100",6.1NRT,295.6700000000,99.0700000000,N
14.0542800000,-13.2813800000,334.1500000000,1.4800000000,1.2000000000,2022/11/21,"2241",T,"100",6.1NRT,294.0100000000,60.0900000000,N
14.0521000000,-13.2947800000,335.0100000000,1.4800000000,1.2000000000,2022/11/21,"2241",T,"100",6.1NRT,294.6400000000,62.3500000000,N
14.0670200000,-13.2698400000,320.9100000000,1.4800000000,1.2000000000,2022/11/21,"2241",T,"100",6.1NRT,292.3700000000,32.3800000000,N
14.0648600000,-13.2831800000,386.1500000000,1.4800000000,1.2000000000,2022/11/21,"2241",T,"100",6.1NRT,300.1300000000,319.7400000000,N
14.0627000000,-13.2965500000,336.2600000000,1.4800000000,1.2000000000,2022/11/21,"2241",T,"100",6.1NRT,293.6700000000,66.0200000000,N
14.8564000000,-11.7170400000,318.9400000000,1.1600000000,1.0700000000,2022/11/21,"2241",T,"98",6.1NRT,293.3800000000,19.4200000000,N
14.7556500000,-12.4924800000,330.7800000000,1.2800000000,1.1200000000,2022/11/21,"2241",T,"100",6.1NRT,294.5600000000,42.1100000000,N
14.7538200000,-12.5041700000,317.3100000000,1.2900000000,1.1300000000,2022/11/21,"2241",T,"95",6.1NRT,294.4400000000,21.4000000000,N
32.2395100000,51.4310300000,339.5500000000,1.0300000000,1.0100000000,2022/11/21,"2231",A,"100",6.1NRT,280.7400000000,49.5200000000,N
32.1121800000,47.4142100000,323.5200000000,1.5500000000,1.2300000000,2022/11/21,"2231",A,"100",6.1NRT,284.5500000000,45.3200000000,N
32.1117900000,47.4071200000,315.6200000000,1.5500000000,1.2300000000,2022/11/21,"2231",A,"92",6.1NRT,284.1700000000,30.8700000000,N
31.1321700000,49.3255900000,315.6600000000,1.1800000000,1.0800000000,2022/11/21,"2233",A,"92",6.1NRT,286.4900000000,20.9100000000,N
31.0010500000,48.1406900000,337.5400000000,1.3500000000,1.1500000000,2022/11/21,"2233",A,"100",6.1NRT,288.0300000000,65.7600000000,N
31.0326200000,47.2821900000,344.1800000000,1.5300000000,1.2200000000,2022/11/21,"2233",A,"100",6.1NRT,286.3900000000,100.0600000000,N
